A,$x_0$,w,$\sigma$(A),$\sigma$($x_0$),$\sigma$(w)
14154.204423737925,30427.54639294684,0.08796114723884549,2065.600104474739,0.014822518965485264,0.014822469742998872
12148.53927356286,30426.38598606186,0.04000000000032909,2247.9609991926222,0.008839646633454254,0.008320003045504107
14581.010421688148,30162.761605735395,0.04000000000000001,2186.7192351514477,0.006602321108799774,0.007184762062291089
14945.818253928983,29959.178369397265,0.06683529560673153,1595.1228761484247,0.008236672176523683,0.00823660500494336
38313.01314778031,29897.42683248349,0.09399912704087157,1522.5528374288183,0.004375126942772732,0.0046597438301943855
35608.94121300244,29897.14560692086,0.048189066293674934,2085.8769035688183,0.003417699807458042,0.0034493382086112647
10127.66363829668,29795.04950225655,0.04000000000005029,2164.271166026676,0.01028572147569787,0.009542912622326975
62287.11396294079,29793.721528564172,0.07324517670772389,2516.901486046885,0.0034289600067154403,0.0034435243977370164
52275.651021822014,29793.179529767513,0.14566475686658442,2928.77301240825,0.009486934595031294,0.006284615144194458
2439.2887254427183,29793.075203368087,0.04000000000000001,4414.235231817901,0.07102224280673941,0.09702770415840485
103525.59250341592,29739.934424129817,0.05897555570185475,2495.0614558748825,0.001806876764040273,0.0018335626561123406
14048.894242570497,29739.645374253072,0.13133870425932573,1603.8190429047827,0.021463233105019446,0.023722981658707336
8664.916523638356,29642.800026722347,0.08162824047346856,1712.5445715512546,0.03648787975993003,0.029337037356446456
23874.040315220805,29642.57449223263,0.08747546577839731,1548.263342214638,0.013946347918977477,0.011513715638901328
20697.914435956485,29639.76426669026,0.13708629587013654,1091.4608199671482,0.00834728728475747,0.008347276457134695
13201.378971697277,29605.84457793959,0.040000000000006655,1812.097929305615,0.006557965693499406,0.0061714759434454225
21221.34389004395,29486.78807578873,0.046614096096482496,1893.8820384360122,0.004793043278594057,0.004814685769168164
12719.791045221797,29486.510552603148,0.040000000000000015,2114.9427372692635,0.007321190306058265,0.007964887820730107
14788.55134474396,29439.980048875324,0.04000000000000001,2176.8811941296367,0.0066589826548727775,0.0069206685485613765
6303.02908865147,29433.034108213138,0.14999999999972952,1026.8956155934611,0.02821875923762188,0.028218729041787807
35012.25243971631,29415.95612655674,0.06876912063283863,1607.3846191276298,0.003796638413898032,0.004124997508360403
27368.082301734263,29415.745597994337,0.04320374269477459,2011.9999228297559,0.003886776878607791,0.004138682903334955
25774.059725956304,29323.82156181946,0.08952113458653121,1330.0789708274708,0.005334459521728122,0.005334443632020527
49388.01166710034,29302.577567548222,0.08970395699717539,1441.555007388332,0.003023371545047904,0.0030233625914618564
8945.219277856302,29252.116906143394,0.14999999999999994,1766.3721172514595,0.06082120251434647,0.056736066735512486
11292.488679030186,29251.632870257898,0.1499999999999985,6069.390156955975,0.17428340307016824,0.1433989253300659
31598.080715352095,29251.25894775391,0.14999999999999997,4287.795165679701,0.04268960362938402,0.08664727533469023
143316.79524663775,29251.004838542012,0.07121987169419845,11652.055527679993,0.003067812532913917,0.004260263505953622
21441.43832548617,29250.765528483455,0.09061153440137751,2400.2934363903864,0.018469075523726574,0.023509869345197124
8477.2853757136,29250.39244076053,0.10936184539715052,2173.5401816070926,0.05715032247790401,0.06602225803132483
20021.528131596773,29250.019171142583,0.13009055767601435,2035.865543092476,0.03329825497173697,0.05698000997934708
149785.829943397,29249.733779706068,0.08691128161534854,5124.403767018994,0.003690597754112072,0.003803071867794791
23423.040291671758,29249.360864257807,0.14999999999999997,2147.2574187226414,0.03530059369502578,0.046442319110120776
10618.353221757761,29248.970129394536,0.14999999999999974,2698.7323738719338,0.09422962039958636,0.06640918373017056
10634.111201324407,29205.970361992706,0.08623119258130162,1261.7238444657219,0.011814023081135263,0.01181398547379279
9718.617258045331,29147.421185053365,0.0694761727968822,1541.4838047344304,0.01272451295495274,0.012724451697484861
21055.404292979252,28891.72364073224,0.13000658760799794,1253.2573305769195,0.008935354816776337,0.008935342741295253
27207.704272851504,28890.582805526865,0.042842109659185806,2538.1030621409404,0.004704691688733871,0.004533628546440387
13008.728241516763,28873.259364683483,0.040000000000000174,1976.0418096785356,0.006882491136846332,0.007133409887062449
16607.16720248202,28869.560351579003,0.04000000000901325,1889.060143097542,0.005433993652579893,0.0051146037523964434
19964.779688279916,28799.975864638538,0.04315332572117117,1930.5483076077928,0.004852281025744084,0.004788913797725699
66275.1504991166,28718.800508173445,0.09338192114862981,1777.817934047323,0.002892474309385024,0.0028924667136528055
12647.50741130097,28634.56628699716,0.046431956784770474,2067.698756831462,0.008816229849439403,0.008713156547624194
10198.429334385884,28585.342484785495,0.12775061892508272,2970.9073713312105,0.04297230191972034,0.04297224220829541
70603.17901233913,28579.5309083596,0.06247386926030123,1999.1065473228327,0.002042584270803227,0.0020425944722580872
16913.178041548857,28448.31139810749,0.09343959331033773,1692.0558898319355,0.010794202313645238,0.010794174533631847
12805.163741387138,28433.99655185782,0.05614667396948852,2084.15627174561,0.010551207198797503,0.010553343513782534
11732.44115770921,28433.49983832488,0.04000000000000001,2319.8328756498436,0.009136408976568844,0.009145042327217578
14077.38032167979,28336.779046686017,0.04609366500454439,2085.116414953935,0.007923427156415476,0.007843230491568043
56191.359534590294,28101.075058152474,0.054569113850469635,3109.5741246633056,0.003487335616155771,0.003486521008640696
47782.481455670255,28100.41933048955,0.09427094802438497,2366.0212725122233,0.005390113606205141,0.005390100312429838
11201.341515056338,28081.107481037623,0.04000000000000006,2679.3409762382166,0.01149585625798835,0.010696280239929771
15519.882416728948,28054.227510372253,0.04369046459418877,2398.711407498861,0.007735112919339082,0.007856751531126253
26844.6117646898,27951.397524562908,0.041862758030511704,2562.3879003571587,0.004676383902557548,0.004562664874774038
17770.96296450181,27845.820165568497,0.04203530792475935,2333.820559375123,0.006342001413309934,0.006407134820621243
31500.16688122782,27693.602842097192,0.05316034895363898,2477.1053824958617,0.0048243228709896275,0.00483055045234231
14978.79861061509,27687.054646914625,0.04000000000013559,2671.724424634786,0.008431645276024928,0.008095181303904162
14628.082846542846,27620.041069101517,0.040000000002959744,3010.900469331122,0.009608148666147861,0.009443952429094363
16337.2942296766,27593.49460180685,0.055991031538266886,2475.438684596535,0.009797960271452279,0.009794099760350632
37283.30914838399,27550.55175045067,0.08641247110025128,2033.1765708543742,0.005439552002399331,0.005456351831040095
33090.98735399756,27550.182326671318,0.05478556315913384,2552.3512192963235,0.004882089680028141,0.00489226156355563
20329.72952471543,27501.845665976434,0.05268985575731337,2591.5212317755113,0.0077609379867614,0.007749366004436986
13969.301602008396,27312.920399487473,0.040000002370875976,2982.541677261648,0.010278977455958339,0.009532321979506642
17811.411087055498,27182.757076439422,0.04000000000000064,2982.125057285553,0.007686137776817742,0.007783282800754815
25955.17674481427,27179.148915021397,0.04933077272450935,2193.7266279136375,0.004805114819744634,0.004824889877803461
17895.445575342997,27178.619713951393,0.04000000000000011,3593.6733470613435,0.008841363198958386,0.009620206786518502
18721.839627731148,26951.72900669058,0.040000000011056476,3107.2142783894883,0.007640216770165352,0.00769879372599281
13398.845700090977,26750.109881645745,0.040000000000001444,2784.6758948188212,0.010005396797690252,0.00927901153216055
43974.13600110385,26682.21815745633,0.08212330869023413,1886.9957098354826,0.0040692115918235855,0.004069199668510691
17519.79118890909,26678.96142547154,0.061692736172059844,3041.8623515321165,0.015401933296004594,0.015131377430577868
59581.80008853055,26678.702541055034,0.10021542980816577,2416.0795921769673,0.005781700953235338,0.0063361866225799136
22504.605763380376,26650.8015873984,0.05646599301325553,2150.5113328854195,0.006229978768952789,0.006231313825902331
21756.88403817335,26610.147012886384,0.043532652462723594,2536.7967656864575,0.005875040899874515,0.005849824168526271
119705.0130333529,26592.941159832175,0.0518577261370291,2777.844951572164,0.0015343200760247928,0.0016654544273715392
68796.24937638493,26592.77176270157,0.042622970853278076,3063.205424884524,0.002420288340566008,0.0026357687354823687
